song_id,artist_id,artist_name,title,year
SOACFRH12A8C13E183,ARBCUNV1187B98A9FB,Busta Rhymes feat. Linkin Park,We Made It [Instrumental],0
SOUJKWM12AC468ACF6,ARPVRUC1187FB4F1DE,Pitch Black,Lost In Translation,0
SOOXEJR12A8C136C08,AREXX3T1187B989950,Scott Krippayne,I Wanna Sing (Autobiography Album Version),0
SOESVCK12AB0181CCE,ARW63KF1187B98AC48,Julien Clerc,Les Tous Petits Details,0
SOFWCRI12A6D4F7C26,ARWJAQ81187FB46F73,Negura Bunget,Cunoasterea Tacuta,2006
SOXIGHC12AB0188CE2,AR02DB61187B9A0B5E,Annie Philippe,La Blonde de P\xc3\xa9kin,0
SORZYYB12A6D4FA42E,AR2XI6G1187B9AE7DA,Fat Joe,Hard Not 2 Kill (Explicit),0
SOGYYVP12A8C14495E,AREJ5K11187B993F5F,R. Carlos Nakai,Restless Spirits (World),0
SOGNIKB12AB0187D8B,ARB5TJM1187B9A71FD,Finntroll,Ett Norrskensd\xc3\xa5d,2010
SOODBPM12A6D4FAEA1,ARXLX5L1187FB47BED,Crazy Horse,Downtown (Album Version),0
SOENRNI12AB0181427,ARUI8FT1187FB5AB13,Mychael Danna & Jeff Danna,The Child Deirdre,0
SOFBUDC12AB018A096,ARHTV1S1187FB547F8,Marc Perrone,Locaccmaccam,0
SOXAVMX12A6D4F7773,AREB22L1187B9A4BCE,Bad Azz,Too Many Choices,0
SOCOVXI12A6D4F856F,AR3LA671187FB567E4,Grey Area,All Time Low (Album Version),1997
SOQBGZG12AB0187E33,ARXKPYC11E2835E356,Lot Lorien,Byal ravnec,2007
SOSWEVW12AB018D551,ARYNX5Z1187B999686,Paul Carrack,I'm On Your Tail,1989
SOOVSJA12A58A76FF9,ARUPH8D1187B9A6046,Dan Cummins,Jiggle Once And Wait (Album Version),0
SOQGKIP12AB0186A5D,ARCT5P61187FB3D950,The Impressions,You'll Never Find,0
SOGTNSA12A8C13CCC0,AR2MEUK1187B992D1B,Jeff Scott Soto,2 Late 4 Goodbyes,2002
SOOKXRZ12AB01821D4,AREBWEH1187B99EA9A,Beherit,Sense,1995
SONNRSI12A8C1388E5,ARN2ZKL1187FB3972B,The Distillers,Ask The Angels,2000
SOXXSJF12A8C133F33,AR6AGJV1187FB504BA,Kitaro,Harmony Of The Forest,1999
SOOAKLZ12A58A7A100,ARSX6IX1187B9B640C,Big Star,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0
SOSHXUH12AB018BB22,ARPBNLO1187FB3D52F,Tiny Tim,It Took A Good Woman [Edited Demo],0
SOLXDWR12A58A79689,AROPBVQ1187FB36581,Khold,Hundre \xc3\x85r Gammal,0
SOKHNJM12AF72A0187,AR7C6G11187B9B4C1E,Jennifer Lopez,Still,2002
SOTFJGB12A8C13A1F7,ARNUPIM11F4C83BD4D,Melt Banana,Stick Out,0
SOEZXGQ12AAA8C65E3,ARNLO5S1187B9B80CC,Van Halen,House Of Pain,1983
SOOICPO12AB018321A,AREPD8D1187FB3F5BC,Sister Hazel,Vacation Rain (Album),2010
SOZCYOO12AB017D77B,ARKMIBT11F4C8430D9,The Antlers,The Carrying Arms,2007
SORJBYM12A8AE45A3C,ARNP42K1187B9AB7DF,Banda La Bocana,Vida De Mi Vida,0
SOMAVYY12A58A7F8F2,AROVY9L1187FB3A97C,George Hamilton IV,Medley: Safe To The Rock / Hiding In Thee,0
SOLXLSJ12A8BEE956A,AR5MK521187B98E0B8,Heaven 17,We Blame Love,1996
SOUGCKR12A8C14402B,ARR8AIK1187B9A0BCE,Eddie Boyd,I got A Woman,0
SODMJWA12A8C13BA03,ARX9YIP1187B98A656,RUN-DMC,Jam-Master Jammin',1985
SOOHWCX12A8AE48B59,ARWK5QH1187B9A9B7F,Justin Timberlake,Love Don't Love Me (Justin Timberlake) (Amended Version),0
SOEDOSC12AC960A037,AR6HEHH1187B9985F9,Russ Morgan,The Moon Was Yellow,0
SORGBTR12A8C1396FA,AR91BST1187B98F9A8,Orquesta America,Boda de Oro,1997
SOMNOPZ12A81C23100,ARYKFVV1187FB3CA6B,The Golden Age Orchestra_ Paul Summer\xc2\xa0,Over the Rainbow,0
SOFJQTP12AAFF4441E,AR5AXVN1187B9A2761,Sharon Burch,Don't Be Afraid (World),1999
SOSZYWZ12AB01873FE,ARSS1OZ1187FB54440,Mons Leidvin Takle,Minner,0
SOAIJOW12A8C13C1E4,ARLLANI1187FB5116F,Simon Harris,Sample Track 14,0
SOZNZIN12A6701E95F,AR12F2S1187FB56EEF,Aerosmith,Janie's Got A Gun,1989
SOPRWGJ12AB018216D,AR59C6A1187B9B2143,The Cat's Miaow,Talking To Trees,2003
SOODBPN12AB018C796,ARGDY4Y1187B9A334F,Pyranja,30 Grad,0
SONKLLM12AB0188175,AR7N7MI1187FB46935,Sade,Morning Bird,2010
SOFTXGJ12AB018327C,ARPNQ6G1187FB3E286,2-Gether feat. Sarinah,Feelin` Alone,0
SOVURUP12AB01842C4,ARHOSMU1242078130D,All Leather,Please Jesus_ Send Me Someone To Fuck,0
SOBXFRU12AB018597B,AR7ISJJ1187B9B2CD6,Danny Barnes,Big Girl Blues,2005
SOFACAE12AB01865E9,AR813LR1187FB3F83A,Goldfish,Tracy,2004
SOSTMYP12AB017F0BB,ARH4H1W1187FB53A2E,Premiums,All I Really Want,0
SOOPMHL12AB0186150,ARVEJ9M1187FB4DC44,Les Ogres De Barback,Flute,2001
SOVWDYF12A8C1351FE,AR3SEQM1187B98E9E8,Kix,Hot Wire [Live Version],0
SOUNWEU12CF5F88ADE,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,Ain't Gone 'N' Give Up On Love,2005
SONALZR12AC4688B15,ARN2M4711C8A423BD6,David Jalbert,North American Ballads: No. 2 - Which Side Are You On?,0
SOFEISR12A8C1421FB,AR19QNR1187B9A13C5,Cassidy featuring Swizz Beatz,I Get My Paper,0
SOQXESP12AB018223C,ARXUT4W1187FB48BEB,Javier Navarrete,The New Girl,0
SOTRDVJ12A8C13975E,ARPAAHK1187B9ABB00,Nickelback,Savin' Me,2005
SOORRKR12A8C13FF18,ARWBYIR11F4C83B3FE,Double Image,Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante,0
SOBGCFL12AB0185ECE,ARNTQF31187B9A02FF,Tony Matterhorn,Turn It Around,0
SOGWEYN12A8C137359,AROVSYC119B3403921,Gus Viseur,Gracieusette,0
SOKDVOP12A8C13A3DD,AR0X3JJ1187FB3A9A7,Hank Locklin,Why Baby Why,0
SOCPUHV12A81C1FDC8,AR8WVQY1187FB3FA10,J. Karjalainen & Mustat Lasit,Adios_ Amigos! (2003 Digital Remaster),0
SOAGFDS12A6D4FBDB3,ARSZIBW1187B994053,James Newton Howard,Phillippe,0
SOVKAWI12A58A79B9D,AR1WU211187FB57E2B,Terry Riley,Peace Dance,1992
SOJDKVC12A8C13927A,AR4AR1R1187B98E76F,Joy Enriquez,Between You And Me,2001
SOUWIOA12A6D4FC245,ARAK3HK1187FB51B38,The Stems,Sad Girl (Single Mix),0
SOEIDNI12AC9075005,ARZ78EG1187FB4638E,Malefaction,Ongoing Plague,2003
SOQQITZ12A8C133825,AROSW2I1187FB44866,Sonora Carruseles,La Chola Caderona,1999
SOIMREK12A58A792CD,AR1LQNB1187B9A6AE5,La Portuaria,10000 Km,0
SOYVFXD12A8C13A9A3,AR8AZTM1187FB3FB9C,Julio Iglesias Jr,Angel,2008
SOIENMA12A6D4F9E0F,ARD4C1I1187FB4B0C3,Big One,Comfortubly Numb,0
SOUCZLL12A58A819B7,ARSYKGV1187B9A49CD,Nicole Mullen,The Christmas Song  (LP Version),0
SOZNYQY12AB017DB76,ARLXFDN11F4C8417F8,Irtio,Outubro,0
SOCTHDP12A8AE47A14,AR0KBXO1187B996460,Slipknot,Skin Ticket (Live version) (Album Version),0
SOIPLDI12A8C13A17C,AR1XE381187FB4C685,Kane,Damn those eyes,1999
SOROXBU12A8C13F3D6,ARF3FRP1187B9A77BF,Groupa,Bliv Du Till Gran (If You Became A Spruce),1999
SOECRUG12A8C134478,ARE2QID1187B98FA19,Sleepy John Estes,Lawyer Clark Blues,1965
SOWFUUS12AB01800E7,ARPAAHK1187B9ABB00,Nickelback,If Today Was Your Last Day (Album Version),2008
SOXPUDC12AAF3B507C,ARIF3EV1187B9B8522,Paul Taylor,Enchanted Garden,0
SOMFZIF12AB0182B90,ARH3TXI1187FB3A486,Kathy Troccoli,You've Got A Friend,2005
SOISQVL12AB0181716,ARQMYTM1187FB4678C,Josh White,Jesus Is Gonna Make Up My Dying Bed,0
SOLIBLI12AB0180FBB,ARZ1PTN1187B9967D9,Gene Autry,Half As Much,0
SOMTXSB12AF72ACC38,AR03BDP1187FB5B324,Britney Spears,Oops!...I Did It Again,2000
SOZDJWF12A6D4F9682,ARR6LWJ1187FB44C8B,R.E.M.,Final Straw (Album Version),2004
SOTOGJK12AB0182831,ARNAYJN1187B99CD8A,G\xc3\xb6sta Ekman / Tage Danielsson,Har vi r\xc3\xa5d att i dagens l\xc3\xa4ge ha kvar v\xc3\xa5ra v\xc3\xa4nner i socialgrupp 3?,0
SONVZQU12AC95F03F5,ARWIGX11187FB3AC96,Spunk,Marbles,2005
SOZOVFN12A8C13DEDD,AR4CG3B1187FB5B861,The Avengers,Leski\xc3\xa4idin tytt\xc3\xa4ret,0
SOEYHXW12A8C13C677,AREAEX91187B98DC01,Gaither Vocal Band,Knowing You'll Be There,2003
SOQURNS12AB018E7E4,ARD8JVH1187FB4DA04,Bad Company,Rock Steady,1974
SOKPBZM12AB0182F28,ARH3TXI1187FB3A486,Kathy Troccoli,Turn Your Eyes Upon Jesus,0
SOHUMHC12A81C2318E,AR4JY8V1187B98A62F,Ann Hampton Callaway,For All We Know,2005
SOOWRBQ12AB0189096,ARIOJO01187B9B31B1,Mariachi Silvestre Vargas,Cielito lindo,2006
SOATRRA12AC468DDE7,ARHN74X1187B98D79F,Bill Engvall,Game Night (Album Version),0
SOGUGOR12A8C1316DF,ARNHJHU1187B98F79C,Nightfall,So(u)l Invictus,2004
SOSVNTG12A6D4FA27F,ARZO73F1187FB4BF23,Bill Cosby,Fat Albert's Car,1973
SOCFLRO12A6D4FA981,ARCZ20M1187FB49687,Tony Joe White,Yo Yo Man (Garter Belt),0
SOQEATT12A6D4F56DD,ARHJJ771187FB5B581,Screaming Lord Sutch,Murder In The Graveyard,1982
SOAJLWB12CF5828932,AR0WLH6119B8669027,Owl City,On The Wing,2008
SOHKRGU12A8C13F45E,AR51YM81187B9B536C,Michael Salgado,Un Gran Vacio,0
SOYULQG12AF729C1AB,ARO0QD41187FB3AB0A,Keb' Mo',The Door,2000
SOZQTSL12A6D4FB5F6,AR1E4V11187B99F400,Telecast,Remember (The Beauty Of Simplicity Album Version),0
SONKAVH12AB017D040,ARI3W3K1187FB49E6F,Cedric Gervais feat. Second Sun,Pills (Dub) (Dub),0
SODGZVL12AB01846EF,ARGNQED1241B9C4237,Youves,On Probation,2008
SOVHKAC12AB018C763,AR4PQ891187FB5CA9F,Dionne Warwick,Let It Be Me,2006
SOEHISP12AB0188417,AR2FAMK1187FB4CF60,AFI,Darling_ I Want To Destroy You,2009
SODORIX12AB01888E1,ARBPRTL11F4C83CB05,Oak Ridge Boys,Unworthy of His Love,0
SOYFVFU12A8C13B4BE,ARNNQBT1187FB437C1,Belphegor,Armageddon's Raid,2008
SOMYXOW12AB0186102,ARVEJ9M1187FB4DC44,Les Ogres De Barback,De rien,1999
SOCXKFS12AB018E309,AR8AZTM1187FB3FB9C,Julio Iglesias Jr.,Me quedo sin ti,0
SOMHCGO12AB01810C6,ARRVUWA1187B9A0FE2,Orquesta Aragon,Lo Decidio,0
SOSZUSE12AB018CEAA,AR0Q5531187FB45143,Dallas Holm,Here We Are,0
SOACZGZ12AB01849DB,AR2SMD91187B9B0582,Mighty Mighty Bosstones,Guns And The Young,1992
SOCUEQK12AB018963A,ARYDFJA1241B9CBFF2,Jacques Douai,Bonjour,0
SORYAVK12A8C13A10E,ARABFU01187FB46712,STEVE CAMP,Judgement Begins With The House Of God,0
SOCUVGH12A6D4FA234,ARG274E1187FB4BCA8,Russ Taff,Jesus Loves Me (Now More Than Ever),0
SOSJYYD12A8AE480DC,AR5TQ1T1187FB59492,Cornel Campbell,Somebody Has Stolen My Girl,0
SOYZYHE12A8C13E21F,AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,Ho Capito Che Ti Amo,0
SOZBNUO12A8C133D8A,ARSYHZ21187B99F5F5,Tina Ann,I Do (Chris The Greek Remix),2003
SOUEYVF12A58A7B70F,AR85QTQ11A348EFF96,Brooke White,Hold Up My Heart,2009
SOMTLNK12A58A7A62B,ARMBDNQ1187FB3F3EC,Arthur Tracy,A Sailboat In The Moonlight,1993
SOBEBCP12AB0182AEE,AR05IU31187B9B9A1A,Alex Ubago,Ciudad desierta,2009
SONFVVI12A8C133210,ARNVM131187B990D2B,themselves,Directions to my special place,2003
SOXTKVD12AB01887E0,ARQI60P1187FB464C9,The Ocean,Eoarchaean,0
SOLBXEE12A8AE45EC4,ARY2ZUX1187B9A266C,Miguel Migs,Mesmerized,0
SOWJCOU12A8C1374EA,AR76DOS1187FB5AE78,The Jeff Healey Band,See The Light,1988
SOMEAHO12A8C135B5B,ARS8DXZ1187B998AA3,Bravehearts featuring Nas and Jully Black,Situations,0
SODGNNL12A8C13D3E3,ARJ6WGW1187B9913EB,Willie Barcena,Love & Romance,0
SOFXRWD12AB018B56B,AREPOUG11F4C83D36C,DJ Rashad,Flame It Up,0
SOSDKWG12AB0189E31,ARLK1A71187B9AECD2,Yuppie Pricks,Prosperity In The U.S.A.,0
SOFQOAR12AC4688316,AR5IDI61187FB43E75,Bloomfield,Boulevard St. Germain,2006
SOCYZXX12AB0183835,ARFERPC1187FB557F6,Hacken Lee,Hun Qian De Nu Ren,0
SOQSVRE12A8C13A31C,ARYS9L21187FB367E4,Tones On Tail,Burning Skies,1987
SORIWKL12AC4689A11,ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,Greener,0
SOLQVLD12A58A7610B,ARPKK761187FB4D53C,The Ataris,Secret Handshakes,2006
SOXUVQH12AAF3B388C,AR358YS1187FB44A29,The Jordanaires,Your Love Takes Good Care Of Me,0
SOCKTEZ12A8C14553D,AREWYHV1241B9C696D,Dictafone,Shrinking,0
SOIKNYT12A8C134A20,ARUJ5A41187FB3F5F1,U2,40,1992
SONTKHG12A81C22D4C,ARN03F71187FB4E3F4,Ayo,Only You,2006
SONPLJV12AB0182571,ARY4M3J1187B9AC94C,John Sebastian,One Step Forward_ Two Steps Back,1976
SOVLJVC12AB01809F8,ARXW2MN1187B9B8817,X-ecutioners featuring M.O.P.,Let It Bang,2001
SOLZCZD12A8C13833B,ARVUQIC1187B9A7C66,Hevia,Ba\xc3\xb1os De Budapest (Extended Remix),2005
SOFWWIA12AB01884A1,ARS0W831187B9AF0B7,Maximilian Hecker,Sleepy Lad,2004
SOTZIPQ12AB01803AA,AR91DZT1187FB4C599,Frost,My Plastic Heart (Plastic Operator Remix),0
SOCWFVT12AB01890F8,ARI28VJ1187FB4EAD7,Slackbaba,Sea of Green,2006
SOICLQB12A8C13637C,ARE26EG1187B990AEF,Sunscreem,Exodus,1995
SONFOEG12A8C13B8B8,ARLAEJO1187B98DB85,FU-Schnickens,True Fuschnick,1992
SOPWWAV12A8C13A825,AR0O3AV1187FB4D030,Agnostic Front,Sickness,1999
SOFDYGC12A6D4F9059,ARHUC691187B9AD27F,The Mars Volta,Inertiatic Esp,2003
SOQPFGN12A8C13C1B3,ARBJC9U1187B9A70AC,Kitty Kallen,Mother_ Mother_ Mother_ Pin A Rose On Me,0
SOSINEG12A58A7D528,ARSCJQW1187B9B3523,Hoods,Heartless,0
SOOYMFA12AB017E3C1,ARXGWZP11F4C83C075,Leon Lai,Yi Ba Xiang Shui Yin,0
SOVGYIW12AB018186F,ARFCOGY1187FB454B4,The Winans,Breaking Of Day (Album Version),0
SOVTIJE12AB017F8D9,ARTZMXB1187B990A55,Streetwize,U Don't Have To Call,0
SOEYALK12A8C143123,ARALP6I1187B989E27,The Shirelles,Foolish Little Girl,1963
SOIPZVD12AB0186501,ARC39PE1187B9B2C01,Bingo Players,Get Up (Diplo Mix),0
SONJNMA12A6701DFDE,ARC8CQZ1187B98DECA,Jack Johnson,Inaudible Melodies,2000
SOOTJIQ12A8C1368B9,ARAI2ZO1187B9A0536,Catupecu Machu,A Veces Vuelvo,2004
SOCLHLD12A6701E65B,AR8WHEJ1187B98CDCA,Dee Clark,Leroy Bown,0
SOPMXHY12A6D4F7DBC,AR1DR0E1187FB48F61,Kathy Mattea,Isle Of Inishmore - Part 1 (Air),2002
SOOGOQH12A8C1415D7,ARW9SN11187FB52D0D,City High,What Would You Do?,2001
SOKRYXD12AC9075904,ARKEBNJ126E2B3BF7E,Th\xc3\xa9ophil,Anti fashion victime,0
SODZSJG12A6D4F87AF,ARJIE2Y1187B994AB7,Line Renaud,Mambo Bacan,1994
SOZQCOR12A8151D3FC,ARZ0SAE1187FB46680,Hal Russell,For Free,0
SORVMCT12A6D4FA8F7,ARQVLQJ1187B98F11F,Mau Mau,Gamble Calypso,2000
SODJQBY12AC46885B5,AREYEW21187FB45C47,Zagar feat. Underground Divas,Wings Of Love,0
SOCUSAL12AB0182310,ARQQP3Z1187FB5707B,Bert Kaempfert,Sugar Bush,1997
SOZPUVL12AB0188069,ARM63WJ1187B9951EA,Autumnblaze,Haughtiness And Puerile Dreams,2009
SOPKVPX12A8C13868F,ARXQZPD122988F57B8,Molesta Ewenement,To My_ Niechciani,0
SODKOLK12A6D4FB6B1,ARLDW2Y1187B9B544F,Tommy James And The Shondells,Gettin' Together,1989
SODVLYP12A6D4FCCA3,AR06EHB1187FB42914,Chico Cesar,Feriado,2008
SOQXARY12A8C13F68C,ARYKF861187B99C74B,Pery Ribeiro,Piano E Viola,0
SOGRTXS12AB017CCFC,AR95CRV1187B9AFD6D,Pedro Luis e a Parede,Soul,1997
SOPAHBW12A6D4F7638,AR2K2CM1187B98D4F1,Fran Perea,Entonces,2005
SONEGFT12A8C142567,ARF3GX71187FB3EB66,Martina McBride,Heart Trouble,1993
SOFQVFL12A6701F8DC,AR08DYV1187B99A0D7,Reach 454,6 Yrs (Album Version ),2003
SOVASWH12A8C13E3CE,AR6KK741187B98C9E9,Roy Brown,Good Rocking Tonight,0
SOGPIOY12A58A7F7AD,ARW071B1187B9A603C,Unwritten Law,Save Me (Rolling Stone Original Version),0
SOGWPDK12A81C2242F,ARU9KWP1187B98B2A7,Busdriver,Unemployed Black Astronaut,2005
SOURKHT12A58A7F3E6,ARXFWVC1187B98ED6B,Jude Cole,Tell The Truth (Album Version),0
SOSJRCR12A58A7BEC0,ARGYPFI1187FB3D997,La 5A Estacion,Contigo Si,0
SOIVFAV12AB0183D33,ARIF6IS1187B98FDEB,Primordial,Autumn's Ablaze (Live),1998
SOKEGNC12A6D4FB54C,AR0CWOB1187B99FA08,Christophe Beck,Main Title,2002
SOJWSCQ12A6D4FBAB9,AR8E1KA1187B9A18C3,Mike Vax,Trumpet Blues And Cantabile,2001
SONOKWX12AB0185FDC,ARNZPLV1187FB3DF5D,Capleton,Raggy Road,1997
SOIQVDP12A8C13510A,ARDK0551187FB5AC48,Blind Willie Johnson,You'll Need Somebody On Your Bond,1991
SOFKMMF12AB018CE39,AR323JD1187FB483D0,Solomon,Concerto In A Minor_ Op 54: First Movement - Allegro Affettuoso - Andante Espressivo - Tempo I - Cadenza - Allegro Molto,0
SOHWRNV12A58A78E24,ARFILWJ1187B9ADDBF,Mar\xc3\xada Elena Walsh,La Calle Del Gato Que Pesca,0
SOFGXQV12A8C13C842,AR4TLW81187B99683D,Martin Sexton,My Maria (LP Version),1998
SOZDLOG12A58A7D3BD,ARIG6O41187B988BDD,Richard Souther,Cross Currents,0
SOVXQXN12A8C135FDC,AR0V36F1187FB366B1,The Chieftains,No. 6 The Coombe,1977
SORUYQB12A81357343,ARN3O411187FB4D859,Stephan Micus,Virgen De La Nieve - 14-String Guitar Solo,2002
SOVNCCQ12A8C136CB3,AR9LT7R1187FB4543A,Darden Smith,Frankie & Sue,1990
SOXSURB12AB0184FBC,ARM9Q581187B98E984,Kinky,Don't Speak,0
SOGZMUF12A67ADAE79,ARMDE3V1187FB3EEFB,The Last Days Of Jesus,Death Song,2004
SOKIZGL12AB018342D,ARH6W4X1187B99274F,Radiohead,You (Demo),2009
SOYSKFE12A8C143AF3,ARXK4YK1187FB4D0C4,Dub Pistols feat. TK & Ashley Slater,Everyday Stranger,2009
SOWFMJA12AB01837B6,ARDHWW41187B9A86B0,Paris_ Texas,Hip Replacement,2002
SOVPVKY12A6D4F6F86,AR0N9BV1187FB3AD01,Gene Pitney,Every Breath I Take,1986
SOTZUHM12A58A7E054,AR2S4CA1187B99632E,FFH,Here I Am,2003
SOTPQTD12A58A7E19B,ARYVGP31187B9A531A,John Mellencamp,Down And Out In Paradise,1987
SOTBZNC12A8C13FC85,ARHDLVJ11F4C84797A,Hadag Nahash,Chalifot (Suits) (Live) (ft. Lioara Itzchak),0
SOMYFOE12AB0183244,ART6QCS1187FB40CBD,Los Aut\xc3\xa9nticos Decadentes,El Chorro,1997
SOTJMAA12AB01862F2,AR9OLFX1187B9A5762,Bob Willis,Sugar Blues,2000
SOCQGCO12A8C13D2E4,ARRHVGT1187B98D603,Dynamite Deluxe,Zornig!,2000
SOISBPM12A8C132C8E,ARSZVAK1187FB4A9F0,Richie Ray & Bobby Cruz,Bomba Camara,0
SOTGNAJ12A58A7F3FE,ARWGIFV1187B989947,New Direction,Who Do You Roll With?  (LP Version),1999
SOHKLFL12A6D4FA150,AR5ZVJ91187B99083A,Soulwax,Kill Your Darlings,1996
SOWLJJD12AF729D3F5,ARP7ILI1187B9AE9F7,Phantom Planet,Here I Am,2004
SOJTAWE12A6D4F8EAC,ARUGU0E1187B9B30F6,The Doors,The Trial_ Were You Scared? [The Lost Interview Tapes - Volume Two] (LP Version),0
SOQMALF12AAF3B4144,ARYSHL01187B9AAEC7,Hysterie,Be my Lover,0
SODDBHT12AB0186B6E,AR6JVK31187FB58FE3,Eiffel 65,Blue [Da Ba Dee] [Gabry Ponte vs. HiFi Blueprint Remix],0
SOPUCKL12A6D4FB5A6,ARCZ20M1187FB49687,Tony Joe White,The Coloness Of The Chain,1993
SOKPTHW12AB018AB51,ARKCYJV1187FB392E9,Set Your Goals,This Very Moment,2006
SOTNLYM12AB0181695,ARXB7B21187B98BEF0,Marisela,La Otra,0
SOLXIWW12AC468805A,AR23MLO119B8668CDA,Jaco & Mixxmaster,Feeling,2008
SOERGHR12AAF3B2A52,ARRWDU31187B9B5656,Jimmy McCracklin,Gotta Cut Out,2002
SOPZACG12A6D4F9271,AR3AIEI1187B992D8D,Marilyn Horne,"Rinaldo : Act 1 ""Cor ingrato_ ti rammembri"" [Rinaldo]",0
SOWCTVQ12A8C134C64,ARQOATR1187B9AE959,Jane's Addiction,True Nature,2003
SOAUQNX12AB017B7CF,ARCP94M1187B9B0F56,Every Time I Die,Your Touch Versus Death,2000
SODIJTB12A8C138FB2,ARLI9NJ1187B9911FB,Vodka Collins,Foreign Prince Of Tokyo,0
SOPRTNI12AC4688294,ARRQWQW1187FB49844,King Tee,King Tee Production,0
SOCPUJD12AC468AD40,ARYQQY31187B9ABBE1,Berrog\xc3\xbcetto,Lusco,0
SOKEHTJ12A8C13DFB0,ARKC83D1187B9AB367,Mark Lowry,Blessed Assurance (I Love To Tell The Story Album Version),0
SOUKHSU12AB0185CB0,ARHRKTK1187B99E1D5,Jackie Wilson,It's So Fine,1958
SOXXNBB12A8C13C633,ARL6XZC1187FB3936E,Solistiyhtye Suomi,Rumpu ly\xc3\xb6,0
SOLFCRY12A8C13F38F,ARBE5BJ1187B98BCFD,Chico Hamilton Quintet,Skinned Strings,0
SOAWNUW12AC46877F8,ART9Z1P1187FB36C94,Edmundo Ros,The Bull Frog,0
SOTGKDD12AC9072C18,ARY6TWP1187FB58A0D,Save As,House Music,0
SOXVIYL12A8C144517,ARC4O5Z1187B9AE91F,Klimperei,Danser seule 2,0
SOWNKOB12A6310E331,ARZS5VW1187FB567E8,William Orbit,Deus Ex Machina,1993
SORGIYZ12AAF3B3528,ARVG4OK1187B9B6BD3,The Killers,A White Demon Love Song (Soundtrack Album Version),0
SOAVPSK12A58A7ED21,ARPKMIM1187FB397DE,Mad Are Sane_ The,Animal Crimes,1984
SOJUPKT12AAF3B381E,AR342K51187B98B571,Olivier Messiaen,La Nativit\xc3\xa9 Du Seigneur (1935) - 9 M\xc3\xa9ditations : I La Vierge Et L'enfant,0
SOMVRYP12AB0185AFF,ARWUK9L11C8A42C37B,Workhorse,Flight of the Elephant,2007
SOVQEYV12AF72A06B2,ARWGLPE1187FB3E54C,Crowbar,No Quarter,0
SOCIACN12AB0189ADC,AR82DJK1187B991107,The Pharcyde,Storm,2004
SOQZZKI12A67020D38,ARC43071187B990240,Wayne Watson,Freedom (LP Version),0
SOIBHJO12A6D4F7774,AREB22L1187B9A4BCE,Bad Azz,How We Get Down,0
SOAQTZJ12A8C14343C,ARKJKVO1187FB49D0A,Mich\xc3\xa8le Bernard,Canal de jonage,2006
SORWASK12A6D4FA5ED,AREMOC71187B996C2F,Lara Fabian,Ram\xc3\xa8ne Moi,1994
SOESSPX12AB01807A0,ARUP7CF1187FB40EEB,Abrar - Ul - Haq,Hello Hello,0
SOJPQLG12A8C140660,ARBQ5TQ1187B992B8A,Vivian,Another Last Shot (Album Version),0
SORLVXI12A8AE45E37,ARAIABB1187B9AC6E2,Seal,Prayer For The Dying (Live In Paris),2005
SOCIALB12AB01811A2,ARG51IA1187B9B143A,Scott Glasgow,Hunted,0
SOJEECD12AB018BDA5,ARKBTPV1187FB38A79,Faron Young,I'll Be Yours,1994
SOHUHHZ12AAA15E72E,ARLV03V1187B9A33A9,Djelimady Tounkara,Sarank\xc3\xa9gni,2005
SOGRSPK12A8A9D88E0,ARLMCCW1241B9CE7CB,Kurt Tepperwein,Subliminal ohne Naturgeraeusche,0
SORHGGM12AB01878D5,AR4B1LP1187FB55C83,Juan Diego Fl\xc3\xb3rez / Orquesta Sinf\xc3\xb3nica de Madrid / Jes\xc3\xbas L\xc3\xb3pez-Cobos,Eurydice! ombre ch\xc3\xa8re!,0
SOLJMGD12A58A76C3A,AR82GTS1187FB5662F,Mary Black & General Humbert,Isle of St. Helena,1984
SOELVHE12A8C135E02,ARU2I2B1187FB472E8,Moros Eros,Safety Net (Album Version),2007
SOJKSPB12A67AD93AE,ARW45YR1187FB3DE95,Pierre Perret,Marcel,1994
SOCHJTF12AC4686775,ARC95UW1187B9B9A62,Speech,A Talk With Dad,2003
SOSKXWY12A8C135248,AR7Y8LR1187B991B6F,Jean Corti,C'Etait Bien,2001
SOAQMCT12A8C1350DE,ARK7ZPW1187B99C170,Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,Turandot (2008 Digital Remaster)_ Act III - Scene I: Nessum dorma!,0
SOBNTOJ12A8C133435,AR71A931187B99CDD9,Harry Gregson-Williams,Whip Fight,2003
SOKJUPL12A6D4F8383,ARGNGRI11E2835D567,Tam Tam Go!,Atrapados En La Red,1999
SOXGMCO12A8C139D60,ARJDUON1187B989F69,David Zinman,Des Helden Widersacher,0
SORGUQZ12AB0184B31,ARQDWBG1187B9891D7,Zeromancer,V,2010
